phase,item_id,condition,rollout_index,v2_status,v2_parsed_answer,v2_correct,v3_status,v3_commitment_valid,v3_semantic_evaluable,v3_value_type,v3_canonical_value,v3_payload,v3_correct,v3_failure_reason,reason_for_change,reference_type,generated_token_count
GATE6_3_PRIMARY_EVALUATION,sample_761,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_761,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_761,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_761,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_761,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_761,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_761,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_213,BASELINE,0,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,BASELINE,1,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,81
GATE6_3_PRIMARY_EVALUATION,sample_213,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,115
GATE6_3_PRIMARY_EVALUATION,sample_213,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,230
GATE6_3_PRIMARY_EVALUATION,sample_213,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,171
GATE6_3_PRIMARY_EVALUATION,sample_213,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_213,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,[ac],True,VALID_CORRECT,True,True,str,"[""str"",""[ac]""]",[ac],True,,unchanged,str,6
GATE6_3_PRIMARY_EVALUATION,sample_296,BASELINE,0,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,14
GATE6_3_PRIMARY_EVALUATION,sample_296,BASELINE,1,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,14
GATE6_3_PRIMARY_EVALUATION,sample_296,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,82
GATE6_3_PRIMARY_EVALUATION,sample_296,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,83
GATE6_3_PRIMARY_EVALUATION,sample_296,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,178
GATE6_3_PRIMARY_EVALUATION,sample_296,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,187
GATE6_3_PRIMARY_EVALUATION,sample_296,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,https://www.ekapusta.com/image/url,False,VALID_WRONG,True,True,str,"[""str"",""https://www.ekapusta.com/image/url""]",https://www.ekapusta.com/image/url,False,,unchanged,str,13
GATE6_3_PRIMARY_EVALUATION,sample_296,SINGLE_L27_RANDOM_R0,1,VALID_WRONG,https://www.ekapusta.com/image/url,False,VALID_WRONG,True,True,str,"[""str"",""https://www.ekapusta.com/image/url""]",https://www.ekapusta.com/image/url,False,,unchanged,str,13
GATE6_3_PRIMARY_EVALUATION,sample_296,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,https://www.ekapusta.com/image/url,False,VALID_WRONG,True,True,str,"[""str"",""https://www.ekapusta.com/image/url""]",https://www.ekapusta.com/image/url,False,,unchanged,str,13
GATE6_3_PRIMARY_EVALUATION,sample_296,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,https://www.ekapusta.com/image/url,False,VALID_WRONG,True,True,str,"[""str"",""https://www.ekapusta.com/image/url""]",https://www.ekapusta.com/image/url,False,,unchanged,str,13
GATE6_3_PRIMARY_EVALUATION,sample_296,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,14
GATE6_3_PRIMARY_EVALUATION,sample_296,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,14
GATE6_3_PRIMARY_EVALUATION,sample_296,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,14
GATE6_3_PRIMARY_EVALUATION,sample_296,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,https://www.www.ekapusta.com/image/url,True,VALID_CORRECT,True,True,str,"[""str"",""https://www.www.ekapusta.com/image/url""]",https://www.www.ekapusta.com/image/url,True,,unchanged,str,14
GATE6_3_PRIMARY_EVALUATION,sample_396,BASELINE,0,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,BASELINE,1,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,141
GATE6_3_PRIMARY_EVALUATION,sample_396,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,72
GATE6_3_PRIMARY_EVALUATION,sample_396,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,177
GATE6_3_PRIMARY_EVALUATION,sample_396,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,239
GATE6_3_PRIMARY_EVALUATION,sample_396,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_396,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,{},True,VALID_CORRECT,True,True,dict,"[""dict"",[]]",{},True,,unchanged,dict,4
GATE6_3_PRIMARY_EVALUATION,sample_459,BASELINE,0,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,BASELINE,1,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,358
GATE6_3_PRIMARY_EVALUATION,sample_459,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,339
GATE6_3_PRIMARY_EVALUATION,sample_459,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,"{'ae': 'f', 'vzjmc': 'b'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'ae': 'f', 'vzjmc': 'b'}",True,,unchanged,dict,402
GATE6_3_PRIMARY_EVALUATION,sample_459,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,386
GATE6_3_PRIMARY_EVALUATION,sample_459,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_459,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,"{'vzjmc': 'b', 'ae': 'f'}",True,VALID_CORRECT,True,True,dict,"[""dict"",[[[""str"",""ae""],[""str"",""f""]],[[""str"",""vzjmc""],[""str"",""b""]]]]","{'vzjmc': 'b', 'ae': 'f'}",True,,unchanged,dict,18
GATE6_3_PRIMARY_EVALUATION,sample_688,BASELINE,0,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,BASELINE,1,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,300
GATE6_3_PRIMARY_EVALUATION,sample_688,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,386
GATE6_3_PRIMARY_EVALUATION,sample_688,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,308
GATE6_3_PRIMARY_EVALUATION,sample_688,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_688,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,"[3, 1, 9, 0, 2, 8]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",3],[""int"",1],[""int"",9],[""int"",0],[""int"",2],[""int"",8]]]","[3, 1, 9, 0, 2, 8]",True,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_283,BASELINE,0,VALID_WRONG,Black Panther,False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",Black Panther,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_283,BASELINE,1,VALID_WRONG,Black Panther,False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",Black Panther,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_283,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,Iron Man,True,VALID_CORRECT,True,True,str,"[""str"",""Iron Man""]",Iron Man,True,,unchanged,str,472
GATE6_3_PRIMARY_EVALUATION,sample_283,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,Iron Man,True,VALID_CORRECT,True,True,str,"[""str"",""Iron Man""]",Iron Man,True,,unchanged,str,392
GATE6_3_PRIMARY_EVALUATION,sample_283,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,Iron Man,True,VALID_CORRECT,True,True,str,"[""str"",""Iron Man""]",Iron Man,True,,unchanged,str,403
GATE6_3_PRIMARY_EVALUATION,sample_283,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,Iron Man,True,VALID_CORRECT,True,True,str,"[""str"",""Iron Man""]",Iron Man,True,,unchanged,str,491
GATE6_3_PRIMARY_EVALUATION,sample_283,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,Black Panther,False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",Black Panther,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_283,SINGLE_L27_RANDOM_R0,1,VALID_WRONG,Black Panther,False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",Black Panther,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_283,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,Black Panther,False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",Black Panther,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_283,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,Black Panther,False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",Black Panther,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_283,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,'Black Panther',False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",'Black Panther',False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_283,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,'Black Panther',False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",'Black Panther',False,,unchanged,str,7
GATE6_3_PRIMARY_EVALUATION,sample_283,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,Black Panther,False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",Black Panther,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_283,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,Black Panther,False,VALID_WRONG,True,True,str,"[""str"",""Black Panther""]",Black Panther,False,,unchanged,str,5
GATE6_3_PRIMARY_EVALUATION,sample_743,BASELINE,0,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,BASELINE,1,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,118
GATE6_3_PRIMARY_EVALUATION,sample_743,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,94
GATE6_3_PRIMARY_EVALUATION,sample_743,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,237
GATE6_3_PRIMARY_EVALUATION,sample_743,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,172
GATE6_3_PRIMARY_EVALUATION,sample_743,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_743,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,-6,True,VALID_CORRECT,True,True,int,"[""int"",-6]",-6,True,,unchanged,int,5
